;0383;CUADERNO ARG RALLAS GRANDE NIÑO;1;;1930;4500;4500;0;0;2570;133;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0384;CUADERNO CUADRICULADO 100 HOJAS NIÑA;1;;1160;2200;2200;0;0;1040;90;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0385;CUADERNO CUADRICULADO 100 HOJAS NIÑO;1;;1160;2200;2200;0;0;1040;90;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0386;CUADERNO CUADROS 50 HOJAS NIÑA;1;;935;2000;2000;0;0;1065;114;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0387;CUADERNO CUADROS 50 HOJAS NIÑO;1;;935;2000;2000;0;0;1065;114;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0388;CUADERNO DE CONTABILIDAD OFICIO;1;;0;4500;4500;0;0;4500;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0389;CUADERNO DE MUSICA ;1;;902;3000;3000;0;0;2098;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0390;CUADERNO DOBLE LINEA 100 HOJAS NIÑA;1;;1185;2500;2500;0;0;1315;111;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0391;CUADERNO DOBLE LINEA 100 HOJAS NIÑO;1;;1185;2500;2500;0;0;1315;111;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0392;CUADERNO GRAPADO CUADROS 100 HOJAS NIÑA;1;;916;1800;1800;0;0;884;97;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0393;CUADERNO GRAPADO CUADROS 100 HOJAS NIÑO;1;;916;1800;1800;0;0;884;97;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0394;CUADERNO GRAPADO RAYADO DE 100 HOJAS NIÑA;1;;916;1800;1800;0;0;884;97;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0395;CUADERNO GRAPADO RAYADO DE 100 HOJAS NIÑO;1;;916;1800;1800;0;0;884;97;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0396;CUADERNO RAYADO 100 HOJAS NIÑA;1;;1266;2200;2200;0;0;934;74;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0397;CUADERNO RAYADO 100 HOJAS NIÑO;1;;1266;2200;2200;0;0;934;74;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0398;CUADERNO RAYAS 50 HOJAS NIÑA;1;;952;2000;2000;0;0;1048;110;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0399;CUADERNO RAYAS 50 HOJAS NIÑO;1;;952;2000;2000;0;0;1048;110;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0400;CUADERNOS CUADROS NORMA NIÑA;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0401;CUADERNOS CUADROS NORMA NIÑO;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0402;CUADERNOS RAYAS LINK NIÑO;1;;2467;3600;3600;0;0;1133;46;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0403;CUADERNOS RAYAS LINK NIÑO;1;;2467;3600;3600;0;0;1133;46;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0404;CUADERNOS RAYAS NORMA NIÑA STICKER;1;;1950;3800;3800;0;0;1850;95;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0405;CUADERNOS RAYAS NORMA NIÑO STICKER;1;;1950;3800;3800;0;0;1850;95;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0406;CUBOS MAGICOS;1;;2300;4800;4800;0;0;2500;109;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0407;CURITA GRANDE;4;;46;200;200;0;0;154;335;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0408;CURITA REDONDA;4;;46;200;200;0;0;154;335;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0409;DECOLORANTE BLONDON ;3;;1010;3500;3500;0;0;2490;247;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0410;DESODORANTE BALANCE HOMBRE - POTECITO CLINICAL;4;;2083;3500;3500;0;0;1417;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0411;DESODORANTE BALANCE HOMBRE - SOBRE;4;;532;900;900;0;0;368;69;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0412;DESODORANTE BALANCE MUJER - POTECITO CLINICAL;4;;2083;3500;3500;0;0;1417;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0413;DESODORANTE BALANCE MUJER - SOBRE;4;;532;900;900;0;0;368;69;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0414;DESODORANTE ELIZABE ARDEN - POTECITO;4;;2350;3800;3800;0;0;1450;62;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0415;DESODORANTE REXONA HOMBRE - POTECITO CLINICAL;4;;2083;3500;3500;0;0;1417;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0416;DESODORANTE REXONA MUJER - POTECITO CLINICAL;4;;2083;3500;3500;0;0;1417;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0417;DESODORANTE SPEED STIK EN CREMA DAMA - SOBRE;4;;638;800;800;0;0;162;25;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0418;DESODORANTE SPEED STIK EN CREMA HOMBRE - SOBRE;4;;638;800;800;0;0;162;25;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0419;DESODORANTE SPEED STIK EN GEL HOMBRE - SOBRE;4;;638;800;800;0;0;162;25;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0420;DESODORANTE SPEED STIK EN GEL MUJER - SOBRE;4;;638;800;800;0;0;162;25;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0421;DESODORANTE YODORA BOLITA PARA - DAMA;4;;1800;2500;2500;0;0;700;39;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0422;DESODORANTE YODORA BOLITA PARA HOMBRE ;4;;1800;2500;2500;0;0;700;39;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0423;DESPERTADOR GRANDE;8;;5000;9000;9000;0;0;4000;80;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0424;DESPERTADOR PEQUEÑOS;8;;5000;8000;8000;0;0;3000;60;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0425;DIADEMA NIÑA;3;;1200;2500;2500;0;0;1300;108;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0426;DICCIONARIO ESPAÑOL;1;;1444;4500;4500;0;0;3056;212;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0427;DICCIONARIO INGLES-ESPAÑOL;1;;1444;3000;3000;0;0;1556;108;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0428;ESCARCHA EN BOLSITA;1;;200;400;400;0;0;200;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0429;ESCARCHA EN SOBRE;1;;1600;2200;2200;0;0;600;38;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0430;ESCARCHA TUBITO AMARILLO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0431;ESCARCHA TUBITO AZUL CLARO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0432;ESCARCHA TUBITO AZUL REY;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0433;ESCARCHA TUBITO BLANCO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0434;ESCARCHA TUBITO COBRE;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0435;ESCARCHA TUBITO DORADO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0436;ESCARCHA TUBITO FUSCIA;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0437;ESCARCHA TUBITO LILA;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0438;ESCARCHA TUBITO MORADO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0439;ESCARCHA TUBITO MORADO CLARO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0440;ESCARCHA TUBITO NEGRO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0441;ESCARCHA TUBITO PLATEADO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0442;ESCARCHA TUBITO ROJO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0443;ESCARCHA TUBITO ROSADO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0444;ESCARCHA TUBITO VERDE;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0445;ESCARCHA TUBITO VERDE CLARO;1;;233;600;600;0;0;367;158;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0446;ESMALTE;3;;1160;3200;3200;0;0;2040;176;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0447;ESMALTE QUIMICA ALEMANA;3;;1645;3800;3800;0;0;2155;131;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0448;ESPEJO GRANDE ;8;;1500;3000;3000;0;0;1500;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0449;ESPEJO MEDIANO;8;;1000;2000;2000;0;0;1000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0450;ESPEJO PEQUEÑO;8;;500;1000;1000;0;0;500;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0451;ESPEJO REDONDO;8;;2000;3500;3500;0;0;1500;75;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0452;ESPONJA DE BAÑO;8;;3360;4500;4500;0;0;1140;34;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0453;FICHAS DE PARQUES ;1;;1500;3000;3000;0;0;1500;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0454;FLAUTA;1;;3500;5200;5200;0;0;1700;49;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0455;FOAMI CARTA ESCARCHADO AMARILLO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0456;FOAMI CARTA ESCARCHADO AZUL CLARO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0457;FOAMI CARTA ESCARCHADO AZUL REY;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0458;FOAMI CARTA ESCARCHADO BLANCO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0459;FOAMI CARTA ESCARCHADO DORADO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0460;FOAMI CARTA ESCARCHADO LILA;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0461;FOAMI CARTA ESCARCHADO MARRON;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0462;FOAMI CARTA ESCARCHADO MORADO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0463;FOAMI CARTA ESCARCHADO NARANJA;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0464;FOAMI CARTA ESCARCHADO NEGRO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0465;FOAMI CARTA ESCARCHADO PLATEADO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0466;FOAMI CARTA ESCARCHADO ROJO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0467;FOAMI CARTA ESCARCHADO ROSADO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0468;FOAMI CARTA ESCARCHADO VERDE;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0469;FOAMI CARTA ESCARCHADO VERDE AGUA;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0470;FOAMI CARTA LISO AMARILLO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0471;FOAMI CARTA LISO AZUL;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0472;FOAMI CARTA LISO AZUL CLARO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0473;FOAMI CARTA LISO BLANCO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0474;FOAMI CARTA LISO GRIS;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0475;FOAMI CARTA LISO LILA;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0476;FOAMI CARTA LISO MARRON;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0477;FOAMI CARTA LISO NARANJA;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0478;FOAMI CARTA LISO NEGRO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0479;FOAMI CARTA LISO PIEL;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0480;FOAMI CARTA LISO ROJO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0481;FOAMI CARTA LISO ROSADO;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0482;FOAMI CARTA LISO VERDE;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0483;FOAMI CARTA LISO VERDE LIMON;1;;168;400;400;0;0;232;138;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0484;FOAMI MEDIO PLIEGO ESCARCHADO;1;;2205;3200;3200;0;0;995;45;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0485;FOAMI MEDIO PLIEGO ESCARCHADO AZUL CLARO;1;;2205;3200;3200;0;0;995;45;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0486;FOAMI MEDIO PLIEGO ESCARCHADO AZUL REY;1;;2205;3200;3200;0;0;995;45;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0487;FOAMI MEDIO PLIEGO ESCARCHADO ROJO;1;;2205;3200;3200;0;0;995;45;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0488;FOAMI MEDIO PLIEGO ESCARCHADO VERDE LIMON;1;;2205;3200;3200;0;0;995;45;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0489;FOAMI MEDIO PLIEGO LISO AMARILLO;1;;866;2600;2600;0;0;1734;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0490;FOAMI MEDIO PLIEGO LISO AZUL;1;;866;2600;2600;0;0;1734;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0491;FOAMI MEDIO PLIEGO LISO NARANJADO;1;;866;2600;2600;0;0;1734;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0492;FOAMI MEDIO PLIEGO LISO ROJO;1;;866;2600;2600;0;0;1734;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0493;FOAMI MEDIO PLIEGO LISO ROSADO;1;;866;2600;2600;0;0;1734;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0494;FOAMI MI TRECINTO ;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0495;FOLDER 1 PULGADA ;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0496;FOLDER 1/5 Y MEDIA TAMAÑO OFICIO;1;;6980;11300;11300;0;0;4320;62;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0497;FOLDER 1/5 Y MEDIA TRITON TAMAÑO CARTA ;1;;7055;9800;9800;0;0;2745;39;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0498;FOLDER 2 PULGADAS ;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0499;FORMA COMERCIAL GRANDE ;1;;375;2300;2300;0;0;1925;513;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0500;FORMA COMERCIAL MEDIANA ;1;;750;1600;1600;0;0;850;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0501;FORMA COMERCIAL PEQUEÑA ;1;;278;700;700;0;0;422;152;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0502;FORRO CUADERNO;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0503;GANCHITO CON MOÑA JUEGO;3;;2700;4000;4000;0;0;1300;48;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0504;GANCHITOS NIÑA PAR;3;;1000;2500;2500;0;0;1500;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0505;GANCHO DOBLE CLIP METALICO;1;;1680;3500;3500;0;0;1820;108;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0506;GANCHO LEGADOR INSTITUCIONAL;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0507;GANCHO LEGADOR METALICO;1;;73;300;300;0;0;227;311;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0508;GANCHO PARA CABELLO GRANDE;3;;2200;4000;4000;0;0;1800;82;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0509;GANCHO PARA CABELLO GRANDE PLASTICO;3;;150;500;500;0;0;350;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0510;GANCHO PARA CABELLO PEQUEÑO;3;;1200;2500;2500;0;0;1300;108;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0511;GANCHO PARA TINTE;3;;125;500;500;0;0;375;300;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0512;GANCHOS DE MADERA DISEÑOS;1;;2319;4300;4300;0;0;1981;85;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0513;GANCHOS DE MADERA PARA ROPA;8;;2000;4000;4000;0;0;2000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0514;GANCHOS DE PLASTICO PARA ROPA;8;;2000;4000;4000;0;0;2000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0515;GASA X CAJITAS ;8;;800;2000;2000;0;0;1200;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0516;GEL ANTIBACTERIAL ;4;;7000;9000;9000;0;0;2000;29;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0517;GEL ANTIBACTERIAL 300ML;4;;2500;4000;4000;0;0;1500;60;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0518;GEL ANTIBACTERIAL COLGANTE;4;;1200;3500;3500;0;0;2300;192;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0519;GEL EGO EN POTE NARAJA;4;;1900;3200;3200;0;0;1300;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0520;GEL EGO EN POTE NEGRO;4;;1900;3200;3200;0;0;1300;68;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0521;GEL EGO EN SOBRE;4;;1290;2000;2000;0;0;710;55;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0522;GEL PARA HOMBRE;4;;1500;2800;2800;0;0;1300;87;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0523;GEL ROLDA MEDIANA;4;;3200;3800;3800;0;0;600;19;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0524;GEL ROLDA PEQUEÑA;4;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0525;GLOBO - POL PATROL;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0526;GLOBO 15 AÑOS LETRAS INFLABLES DORADO;1;;5500;14000;14000;0;0;8500;155;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0527;GLOBO 15 AÑOS LETRAS INFLABLES PLATEADO;1;;5500;14000;14000;0;0;8500;155;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0528;GLOBO AMOR ;1;;3000;7500;7500;0;0;4500;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0529;GLOBO AVENGERS;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0530;GLOBO BARBIE;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0531;GLOBO BURBUJA COLORES;1;;1500;2500;2500;0;0;1000;67;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0532;GLOBO CEBRA;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0533;GLOBO CHOCHE - NIÑA;1;;1200;4500;4500;0;0;3300;275;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0534;GLOBO CORONA REY CABALLERO ;1;;2600;4500;4500;0;0;1900;73;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0535;GLOBO CORONA REYNA DAMA;1;;2600;4500;4500;0;0;1900;73;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0536;GLOBO DE FIN DE AÑO;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0537;GLOBO FELIZ CUMPLEAÑOS CURSIVO DORADO;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0538;GLOBO FELIZ CUMPLEAÑOS CURSIVO PLATIADO;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0539;GLOBO FELIZ CUMPLEAÑOS DORADO;1;;6800;12000;12000;0;0;5200;76;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0540;GLOBO FELIZ CUMPLEAÑOS PALO DE ROSA;1;;6800;12000;12000;0;0;5200;76;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0541;GLOBO FELIZ CUMPLEAÑOS PLATEADO;1;;6800;12000;12000;0;0;5200;76;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0542;GLOBO FIGURAS;1;;2100;4500;4500;0;0;2400;114;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0543;GLOBO HBD DORADO;1;;2000;7000;7000;0;0;5000;250;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0544;GLOBO HBD PLATEADO;1;;2000;7000;7000;0;0;5000;250;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0545;GLOBO JIRAFA;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0546;GLOBO LOVE DORADO;1;;4500;7000;7000;0;0;2500;56;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0547;GLOBO LOVE PLATIADO;1;;4500;7000;7000;0;0;2500;56;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0548;GLOBO METALIZADOS;1;;1500;3500;3500;0;0;2000;133;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0549;GLOBO MI GRADUACION DORADO;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0550;GLOBO MI GRADUACION PLATEADO;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0551;GLOBO SIRENITA;1;;5000;8000;8000;0;0;3000;60;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0552;GLOBO SURTIDO;1;;6350;12000;12000;0;0;5650;89;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0553;GLOBO TE AMO ;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0554;GLOBO TETERO - NIÑA ;1;;1200;4500;4500;0;0;3300;275;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0555;GLOBO TETERO - NIÑO;1;;1200;4500;4500;0;0;3300;275;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0556;GLOBO TIKTOK;1;;6000;12000;12000;0;0;6000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0557;GORROS DE BRUJA;1;;1500;5000;5000;0;0;3500;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0558;GORROS ESCARCHADOS;1;;2000;4000;4000;0;0;2000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0559;GOTA MAGICA OFFI ESCO - PEGALOKA;8;;740;1500;1500;0;0;760;103;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0560;GOTA MAGICA ROJA - PEGALOKA;8;;460;1000;1000;0;0;540;117;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0561;GRAPADORA METALICA;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0562;GRAPADORA MINI TRITON;1;;3714;5700;5700;0;0;1986;53;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0563;GRAPADORA STARLER HL-201;1;;2480;4800;4800;0;0;2320;94;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0564;GRAPAS MARLETO PEQUEÑA;1;;645;2000;2000;0;0;1355;210;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0565;GRAPAS TRITON GRANDES;1;;1895;4500;4500;0;0;2605;137;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0566;GUANTES DE TELA ;8;;1500;3000;3000;0;0;1500;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0567;GUANTES QUIRURGICOS;8;;520;1000;1000;0;0;480;92;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0568;HILO COLORES;1;;380;1500;1500;0;0;1120;295;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0569;HILO COLORES GRANDE;1;;2100;4000;4000;0;0;1900;90;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0570;HILO ECONOMICO;1;;250;500;500;0;0;250;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0571;HOJA DE EXAMEN CUADROS;1;;49;300;300;0;0;251;512;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0572;HOJA DE EXAMEN RAYADA;1;;48;300;300;0;0;252;525;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0573;HOJA DE PLANCHA ;1;;75;300;300;0;0;225;300;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0574;HOJA DE VIDA DOBLE ;1;;438;1000;1000;0;0;562;128;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0575;HOJA DE VIDA SENCILLA;1;;275;500;500;0;0;225;82;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0576;HOJAS ADHESIVAS;1;;200;1500;1500;0;0;1300;650;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
